PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,max_salary,min_salary
0.20623356,-0.32018694,0.23756322,0.04177872,-0.31443754,-0.055530995,0.19393975,-0.12821127,0.13065945,-0.17939295,0.11706276,-0.11798082,-0.0065916716,0.20815636,0.049038336,0.06790585,0.018656466,0.08112893,-0.00694781,0.05053865,-0.15545441,-0.046400957,-0.044740796,0.051016703,0.0282666,0.18288597,0.02518294,-0.07805936,-0.14507079,0.15122555,-0.048748434,0.042316616,0.087364085,-0.009541289,0.14052396,0.15419483,-0.002214273,0.079989865,0.13177502,0.17504822,-0.08241792,0.08823174,0.11195882,-0.030938001,0.065234385,-0.008902899,0.03256729,-0.0063232416,-0.08138372,-0.06646853,-0.082903594,0.14154191,-0.100793816,0.0354907,-0.010892335,0.10641618,0.08717129,0.0073484126,-0.0075857,-0.030050766,-0.1821046,-0.06542419,-0.027699875,-0.00096824265,-0.12917142,-0.007432089,0.04146326,0.025834251,0.06896557,-0.06534855,0.035729617,-0.15555803,0.013726602,0.07741434,0.150385,0.10618042,-0.08453144,0.10037896,-0.029964775,0.013625989,-0.0449262,-0.013849179,-0.09952163,0.0066866404,-0.0048379526,0.03982952,0.101525985,-0.043033924,-0.05873209,-0.13106288,-0.08227487,0.011863355,-0.04658076,-0.01693792,-0.11152112,0.023445748,0.019621173,0.061612535,-0.05596957,0.01912204,-0.053099114,0.0058032754,-0.03895666,0.091110095,-0.05218965,-0.033189263,0.03744833,-0.038664315,-0.07863348,0.005083505,-0.09170147,-0.055788323,0.059805416,0.044190884,-0.0778877,0.018460823,0.028892783,0.031105688,-0.04204409,-0.005283171,0.035891272,0.050184224,-0.0027746798,0.01078975,-0.06484953,0.03572954,-0.015942236,0.010872865,0.018033508,0.09276408,0.014255657,0.06398075,0.002487517,-0.005561186,-0.06569244,-0.010125324,0.033627898,-0.020767065,-0.035227437,0.024926998,0.025646485,0.05752834,0.009548518,0.035372593,-0.05962125,0.0047991485,-0.048748575,0.030031927,-0.10885813,-0.06422404,-0.024275187,0.02329916,0.06059415,-0.022676537,-0.011408982,-0.036582123,-0.03523316,-0.015516574,0.012806341,0.06090962,-0.008202682,-0.03480723,0.017170275,-0.064075775,-0.037187975,-0.0010161868,0.0066353637,0.02421291,0.04061408,-0.03302247,0.012754585,0.031143507,-0.018976364,0.03315743,0.029388098,0.016402436,-0.05356181,0.018786376,0.058586467,-0.03373353,0.026737679,0.021717124,-0.04456281,0.07804807,-0.013532768,0.06046654,0.048536867,0.016079748,-0.053224035,-0.009366124,0.018796884,-0.0146750845,0.00885993,-0.021447875,-0.05332303,0.02119143,0.045361135,-0.05882279,-0.038200207,-0.01452963,0.011936169,0.015048318,-0.042225912,0.014009359,-0.022194795,0.011880845,-0.020366402,-0.04174019,0.047891118,-0.0013307733,-0.01724028,-0.026716614,0.0007709552,-0.0037212197,-0.030895285,-0.005368948,-0.025884373,0.04442026,0.008438159,-0.08498096,-0.007409428,-0.022215556,-0.018180287,-0.014568961,140000.0,120000.0
0.43325916,0.020628974,0.15519269,0.3254344,0.19862789,0.014030779,-0.05217921,0.25250405,0.122793004,-0.13371368,-0.052692264,-0.077420995,-0.11418911,-0.011479199,0.10678616,0.0036610693,0.06672536,0.10241047,-0.17157932,0.10320405,-0.1579081,0.00093389075,0.15779328,0.029646978,-0.0050779064,0.08624306,-0.06387041,-0.049676083,0.023447169,-0.03888872,-0.020463744,0.030110348,-0.07282628,0.029105496,-0.08987215,-0.036785677,-0.031263225,-0.08188309,-0.0033951185,-0.14258511,-0.046699844,-0.041072425,-0.039869055,0.16518962,0.037013408,0.10154145,0.05393166,-0.060428336,-0.06306991,-0.07679927,-0.030355383,-0.020890072,0.0370751,0.06264766,0.058000877,0.04894258,-0.053930666,0.0007009511,-0.026512561,-0.08079707,-0.069524385,0.08689057,0.024528248,-0.018908259,-0.015449848,0.016383292,0.012503351,0.027331313,0.05289304,-0.051247407,-0.062234208,0.03703199,-0.05076876,0.07337226,0.060984805,0.006268878,0.006063163,0.0368748,-0.01241737,-0.02093203,0.032245036,-0.011745893,-0.07732443,0.027992984,0.0122280205,-0.030538887,-0.03818911,0.107446514,-0.05289321,0.028429221,-0.022243584,-0.02898063,-0.030859845,-0.02018294,0.009865466,-0.0644233,-0.0428764,-0.0010301223,0.0067863096,0.07081411,-0.052976817,0.08478234,-0.007612418,-0.032479048,-0.029888296,0.029982472,-0.025224065,0.014897642,0.0304737,-0.022734875,-0.01569358,0.01564186,-0.026221609,0.031326976,0.09439826,0.014608131,-0.034037776,0.029056514,-0.055269897,-0.006941301,0.035361953,0.04066789,-0.05787668,-0.009056071,0.018041458,-0.0051845857,-0.05299039,0.10761027,0.02930412,0.045995153,0.0023620222,0.041021697,-0.01722408,0.011244836,-0.032964367,0.07243095,-0.011072656,0.10239264,-0.056875493,0.014751534,-0.06585257,-0.023549972,-0.0097765,-0.033604782,0.00814879,-0.059993878,-0.038842894,0.036955625,-0.008087988,-0.06858743,0.04649425,0.058985427,-0.0066134376,-0.0041710353,0.022236045,-0.029217234,0.06425904,-0.0054720673,-0.027610417,-0.012607561,-0.03564348,-0.005009363,-0.044985887,0.035564564,-0.059572175,-0.03745358,0.062206384,0.011701054,-0.006039432,-0.032734856,0.00066345045,-0.03005342,0.016082162,-0.030572413,-0.0616017,0.055153295,0.010345587,0.019741599,0.009193222,-0.02895718,0.0064088358,-0.02003016,0.013812583,-0.056739412,-0.013195229,-0.032032534,-0.0002441622,-0.015492135,0.03178183,0.022646287,0.07814446,-0.048023563,-0.040923264,-0.04375924,-0.012105324,-0.034410186,-0.03550347,-0.012726729,-0.0068840743,-0.029342646,0.024688506,0.0018493845,-0.041600566,0.04493644,-0.0010433485,0.030445414,-0.005277422,0.017499039,0.023935506,-0.045841157,0.03177436,0.022729263,0.01672129,-0.06618896,0.0152702555,0.0386666,0.0029845592,-0.0012330245,-0.029596807,0.013366154,-0.018556524,-0.004114507,-0.0034866177,0.04570925,90000.0,75000.0
0.16312991,-0.18442975,0.18659343,0.30008346,-0.10740569,0.18435088,0.060746588,-0.15702848,0.04944986,-0.27093124,-0.010882833,-0.020685531,0.05020138,0.030622197,0.17571662,0.13090388,-0.07495236,0.08117279,0.018636312,-0.3574156,-0.16948994,-0.006127168,0.031387832,-0.094703235,0.102285415,-0.057982825,0.052475873,-0.04980363,-0.095268406,0.072465554,0.19355966,0.14226824,0.09806807,0.14091444,0.01028374,-0.055668466,-0.058886994,-0.036214072,0.11500277,-0.13884309,0.03414954,0.043389104,-0.099608965,-0.026519876,0.022008615,0.0054431786,-0.06511897,0.038501047,-0.03135882,0.11460023,0.039042145,0.049520697,-0.006445506,-0.050270315,0.14605832,0.050064236,-0.022834416,0.14577419,-0.09106977,0.12415552,0.028640425,-0.12566434,-0.036751684,-0.02453979,-0.03416038,-0.04474808,-0.0066506546,0.030295102,-0.065275304,-0.015524829,0.019637967,0.05015403,0.03515471,0.003203048,-0.075146034,0.032436527,0.006955345,-0.016188255,0.010143133,-0.1267167,0.06648373,0.017023973,0.016924625,0.10568701,0.013609655,-0.03138542,-0.06671534,-0.055067327,0.014051084,-0.051084794,0.18975599,0.018248033,-0.04368373,-0.025034767,-0.07228956,-0.006896155,-0.09613243,-0.009146692,-0.01988629,-0.032532893,-0.0063984767,-0.03190506,0.00011014668,0.102590054,0.076319516,-0.07123254,0.010120581,0.036958598,0.059146933,-0.027939428,0.026517281,-0.014352129,-0.010456207,0.059766077,-0.072269306,0.038017787,0.010243034,0.037887815,0.004586857,-0.017227722,-0.017000735,0.04805114,-0.016178062,-0.029971497,0.021568658,-0.03572148,-0.008643086,0.039495457,0.040237617,-0.04858794,-0.016113954,0.013844533,-0.020622212,0.037178293,0.055777293,-0.019399323,-0.011927024,0.03736252,0.05218194,-0.014253911,-0.124234974,0.017221803,-0.0682673,-0.05117971,0.044970702,0.053971894,-0.018177634,0.080863744,0.028939296,-0.039050456,-0.07651012,0.03706779,0.109000124,-0.00987321,0.116185166,0.020366302,-0.026138445,0.07050055,-0.018464174,0.0384446,0.0032896402,0.008187069,0.033537056,0.026512483,-0.058319483,-0.039438136,0.046527635,-0.0074892673,0.02688641,-0.044601645,-0.036858745,0.048468783,-0.04813084,-0.042444393,0.06990092,-0.021672621,-0.0040477016,0.008608404,-0.045728303,0.026486518,-0.04748027,-0.015467508,0.052084703,-0.04547219,0.00053686317,0.047252834,0.030855147,-0.019065302,-0.035997543,0.029647242,0.044688962,0.055229377,-0.058282275,-0.00066804595,-0.032886904,0.017632548,-0.01520316,-0.021223748,0.03813623,0.027924633,-0.008696336,-0.015894704,0.02989353,0.020912759,0.029576186,-0.024617573,-0.00066348986,-0.04876776,0.01447347,-0.04521197,-0.023440503,-0.058262613,0.050907616,0.0126007935,-0.029783502,0.028798493,-0.037220713,-0.010684997,0.034166474,0.039736897,0.033603363,-0.062135488,0.028265344,-0.042198207,94000.0,81000.0
0.44998923,0.27083007,0.065552235,0.09190261,-0.031366922,0.06541848,0.041368686,-0.1589172,-0.17562503,0.27354914,0.123073936,0.18744753,0.034209378,0.0008094359,-0.23635232,-0.18755963,-0.038967006,0.042481277,0.024147375,-0.045358732,0.0053245933,0.004294298,-0.06389232,0.11926966,-0.04852884,0.10215488,-0.055962887,-0.10498462,-0.13104013,-0.035969235,0.09225049,-0.12933195,-0.0708611,0.03428233,0.009624265,0.00063074834,-0.044072967,0.025930395,0.11170482,0.04755025,0.1350661,0.09044397,-0.032681506,0.0314132,0.064405665,0.075600356,0.029744267,0.024030631,-0.084422804,-0.04625052,-0.07754174,0.012410693,0.06502617,-0.004826755,-0.06358457,0.0023091799,0.01360854,-0.06623951,0.0135056805,-0.055005245,0.09945549,-0.030474657,-0.09467348,-0.058188237,-0.014747184,-0.065521844,0.12244143,-0.0311374,-0.026050901,-0.07565506,-0.0744412,0.011006444,0.038739145,-0.045161184,-0.02022779,0.061492708,-0.0009337224,-0.03951775,0.02179782,-0.05464072,0.044355743,-0.0132834865,-0.052877393,-0.097711995,-0.025538068,2.0447573e-05,-0.03811091,0.033186767,-0.03464591,-0.0377511,0.050291575,-0.047250077,-0.031478673,-0.03417409,0.07095672,-0.041024107,-0.004921302,0.04955783,0.06173395,0.042595476,-0.07630669,0.029390333,-0.02821287,0.018697519,0.04473266,0.10710836,0.026394306,0.012523883,-0.049718484,-0.023041781,0.057953455,-0.08983272,0.00062547566,0.04015633,0.03686797,-0.023157874,0.012386342,0.10995661,0.012938799,0.027018774,-0.02530983,-0.02752346,-0.0011110903,-0.0057105157,0.015751245,-0.04920041,-0.041883647,-0.0010514685,0.033256933,0.04922597,0.034864176,-0.003340233,-0.0010237878,0.017806554,-0.031878382,-0.019886492,0.02524416,-0.07082391,-0.00870771,0.008314105,-0.015119147,0.017255858,-0.039693046,0.027617898,0.07949581,0.09397713,0.0021654759,-0.026308827,0.023901485,-0.008538821,0.0368984,0.02757983,-0.0038384201,-0.013159656,-0.022753688,0.019046562,0.015592948,0.0019985298,-0.053934447,0.016606968,-0.07512299,-0.034134705,-0.019883778,0.07256705,0.014100227,-0.049193725,0.02473165,-0.06393782,-0.027827265,-0.058476146,0.038442574,-0.051745813,0.05245719,0.10995249,0.030981401,0.09497325,-0.0046732794,-0.028719913,0.013087489,0.06644754,-0.02604315,-0.06511462,0.047682125,0.031701464,0.018081544,0.010276873,0.010526972,0.00674726,-0.09533174,0.0077047297,0.02406878,0.039466586,0.010335623,0.057668746,0.0023792756,0.09452021,-0.037316807,0.062203262,0.039409187,-0.0022808732,-0.010554845,0.02111692,0.0028646023,-0.0008447804,0.054714885,0.01513751,0.05370837,0.059933096,-0.05623554,-0.0020234138,-0.023409804,-0.01641302,-0.033146754,-0.037295677,-0.018656619,-0.0009944607,0.010823308,0.038014244,0.008637604,-0.0018432648,-0.06397838,0.047139004,0.046485797,-0.033204306,85000.0,75000.0
0.22950466,0.23330088,0.051041074,-0.23555389,0.023088083,-0.08483759,-0.25391132,0.45909107,-0.18528357,-0.06927101,-0.14518778,-0.15187792,-0.07562476,-0.17575145,-0.13349697,0.26137558,-0.035348397,0.0791806,0.24122895,0.16787927,-0.096937425,-0.1901794,0.023784796,0.17228986,0.059809998,0.20837411,-0.22512932,0.045707967,-0.09382173,0.070005834,-0.07896922,0.056970917,-0.05063684,-0.103920445,0.08626404,0.028266998,0.041992027,-0.017653406,0.024263594,-0.020034252,0.14287247,-0.05392968,0.09156918,-0.1261017,0.061219804,0.14679003,0.07812496,0.04837774,0.0065767174,0.13725436,-0.10170622,0.11620267,-0.021955486,-0.093050666,0.040971063,-0.02548856,-0.0054814247,0.0084302435,-0.1166881,0.007008619,-0.11230782,0.017765954,0.06886257,-0.060000625,-0.0011802734,0.004563509,0.06606386,0.039047856,0.028910372,-0.0009857734,-0.03533514,0.00045803346,0.05209942,-0.0012866283,-0.027623855,0.018082548,0.07762192,0.045851063,-0.030692015,0.031658173,0.08956708,0.06981743,0.10551545,0.019980771,-0.010403824,-0.040309913,-0.09310734,-0.053997446,-0.0031074951,0.020740641,0.03597234,-0.016309388,-0.04243165,0.03740291,0.019927036,0.0008330611,-0.05799972,0.06882797,0.049419172,-0.12844828,0.031554848,0.012993398,0.029315805,-0.020552043,-0.05443311,-0.044638965,-0.08597565,0.038906585,0.026361328,0.030465301,-0.024237268,-0.025119457,0.0057816887,-0.019998066,0.024067234,-0.035510544,0.0137442155,0.0034066946,0.030527417,0.06703572,-0.066454254,-0.036454983,-0.076298706,-0.07374104,0.047086064,0.01174168,0.03085017,0.12301975,-0.0046324707,-0.00043724023,0.008418885,0.007061807,-0.07930495,-0.056436557,-0.07297478,-0.039535638,0.04167501,-0.031243492,0.028701404,0.06648449,-0.0072448277,0.015449905,0.030126745,-0.026829494,-0.019782843,-0.04012998,-0.008709561,0.070553,-0.044754446,-0.026998466,0.026722966,0.052861705,0.0069205044,0.01200066,0.04946824,-0.09554442,0.0049683377,-0.017230028,0.038196333,0.044158712,0.017864762,0.0070675826,0.030666135,0.0025631175,0.05424914,0.040043857,0.009072234,-0.03330038,0.029768424,0.029647019,0.019137943,0.017897878,0.014832955,0.027827937,0.03761023,-0.07158502,-0.014286415,-0.021989498,-0.022272283,0.018574702,-0.050562635,-0.03319657,-0.008353692,-0.0075902953,0.053404618,-0.0033730722,0.011239668,-0.013965875,-0.030093245,0.012201274,0.035511043,0.032204065,0.0044954796,0.04175879,-0.0048528416,0.045425113,-0.014665072,-0.026371753,0.041911826,-0.010613197,-0.05048012,-0.03389899,0.014428831,-0.0057546212,-0.041654527,0.041862443,-0.0030228018,-0.042654183,0.0013537797,0.0029551357,0.013453373,0.004608958,0.013665182,0.028699992,0.020664401,0.02240478,0.01905642,-0.00565981,0.040919475,0.013438951,-0.002625359,0.0052823843,-0.023742266,-0.06432275,85000.0,35000.0
0.47679782,-0.19888332,0.064224504,-0.15701002,0.18381725,-0.38584548,-0.110845596,-0.006841548,0.039620306,-0.014344754,-0.055344615,-0.017720267,-0.20593788,-0.15496401,-0.047258187,0.30151892,0.061615545,-0.016138822,-0.0722918,-0.10456708,0.07528096,-0.10688049,0.08595235,-0.1673966,0.07159213,-0.007577268,-0.1470461,0.09423325,0.046687406,0.030349933,-0.14976865,0.005056829,-0.13628945,0.0016943552,0.117913395,0.08577967,-0.04401022,-0.076719746,0.012680711,-0.14490089,0.032840453,0.07101038,0.11465547,-0.05350576,-0.011810205,-0.02735351,0.023164663,0.042878024,0.07601587,0.020489821,0.038262777,-0.11663649,0.055681545,0.08229242,-0.044155482,0.04777886,0.0033536379,-0.10982246,0.0021882197,-0.029124442,-0.10745234,-0.10902733,0.0316433,0.048234478,0.02149486,0.08758774,-0.048309494,-0.08302617,-0.0065270914,-0.030962283,-0.027911155,-0.015429258,0.082590334,0.10594955,0.0047505847,0.032937497,-0.03296238,-0.020436477,-0.013550185,0.042242415,-0.09972271,-0.08991527,0.021631237,-0.0063190632,0.0504285,-0.0622943,0.047252625,0.008407567,0.002021789,0.039469093,0.011535115,0.027210854,-0.13364324,-0.010078816,0.010000054,0.0121471835,0.12134916,0.04960798,0.07055642,-0.04326152,-0.015688,0.06174673,-0.018514177,0.020865321,-0.07378198,0.04471286,0.012572338,0.058998674,0.022960145,0.050534017,-0.09629143,-0.02782837,-0.0016121293,0.06958936,0.033537574,-0.07117939,0.038998455,-0.033223327,-0.113035604,0.09597744,-0.003344652,-0.1110037,0.0077718673,0.074147776,0.084430955,-0.035137977,0.08163657,0.009848935,-0.01127694,0.017478101,-0.026323713,0.020394081,0.078966595,-0.011836565,0.025441399,0.06392859,0.0078772595,0.10500263,0.04213884,0.016481616,0.0020461155,-0.010282249,-0.023755427,-0.05653484,-0.059138544,0.036543943,0.05221474,0.0023786898,0.010311009,-0.011303713,-0.07120125,0.0020522182,0.0689458,-0.04130623,-0.012059425,-0.009661882,-0.011774208,-0.009568848,0.015343588,-0.006968359,-0.026074238,-0.032964926,0.0019167138,0.002479148,-0.1289081,-0.042344008,-0.046377543,-0.11991632,-0.02846213,0.01904571,0.060570493,0.018763935,0.02297693,-0.05310693,0.0055937762,-0.083722726,-0.022262363,0.0069695874,0.043235093,-0.027004771,0.0015706804,0.011717482,0.041416477,-0.04943244,-0.059816282,0.010304503,0.08227456,0.043659005,-0.0022934831,0.0090788,-0.01671672,0.08463821,0.02312683,0.0110467775,0.06794138,0.011828514,0.019617802,-0.011678521,0.006199257,-0.06239794,-0.009906847,0.038606115,-0.009516187,-0.024741651,0.0007358024,0.01454912,0.03680319,-0.028236013,-0.06013429,-0.03768479,0.023483383,-0.07064059,-0.021076595,0.049976557,-0.029404465,-0.031242235,0.027265603,-0.017635047,0.008501471,0.03128407,0.061419178,0.017695485,-0.054249994,-0.013273159,170000.0,140000.0
0.20831046,-0.008825777,-0.11501243,-0.065642856,-0.15333343,-0.21507072,0.110004,0.0061494266,-0.1150319,0.00053573865,0.08465874,0.13444528,0.19899216,-0.18563725,0.1675003,-0.09156319,-0.009792583,-0.14174102,-0.054494653,0.099778965,-0.33376098,0.025046567,0.061242774,-0.14356764,0.20426965,-0.03172824,-0.0026035714,0.050710347,-0.0006113256,0.00287159,-0.124579825,-0.111944824,0.02313294,0.11780997,0.23312703,0.08156821,0.026612831,0.04966558,0.031407546,-0.11592555,-0.028194107,-0.013258764,0.13428396,0.02824472,-0.11244329,0.021841764,0.12456617,-0.11197972,-0.014743362,0.01161613,-0.00018562333,-0.087234564,0.030780012,0.09389538,-0.0058097295,0.010007501,-0.015767964,-0.0033218989,0.05416581,-0.034428097,0.13516876,-0.02170134,0.047810674,0.21416366,0.038131263,-0.24887948,0.029543329,0.076708466,-0.059175547,-0.013142382,-0.031719953,-0.008716228,-0.02479599,0.031435344,-0.015056217,-0.0058868187,-0.11736153,-0.04560486,-0.012841332,-0.0737464,-0.084494516,0.2160245,0.08833192,-0.0406712,0.04113192,-0.08592462,0.0980876,0.018718665,0.042391323,0.16460346,0.08291843,0.086091146,0.016291069,0.03225256,0.12517816,0.14262849,0.055682585,-0.001110245,0.1470217,-0.022894485,-0.0054859538,-0.059777595,-0.023146719,0.044524476,0.0660409,-0.021814808,0.04215407,-0.08248254,0.029718015,-0.0028174696,-0.038508087,-0.025418188,0.019278863,-0.13427332,-0.03575372,-0.033226676,-0.039000627,0.018114483,0.005551741,-0.040103078,0.014108049,0.1168159,0.0652089,-0.06313255,0.057249144,-0.07760121,0.0067256824,0.04821478,-0.027259875,0.026863161,-0.02329201,0.08458694,0.08541381,0.08144743,0.019511828,-0.02666922,-0.034465823,0.14864525,0.015497129,-0.029844295,0.031072134,-0.019722424,-0.07343752,-0.03924659,0.086977914,-0.06266408,0.033549998,0.013776546,-0.106287435,-0.034637272,-0.04601468,0.040912014,-0.050690252,0.003936505,-0.039819814,0.06032816,-0.02142963,-0.037042547,-0.004376767,0.039900355,0.0022461177,0.07830749,0.10770454,0.064438604,0.027928839,0.072431535,0.029818485,-0.056572393,0.016279941,-0.044897813,-0.008527149,-0.09133003,0.0060861497,-0.0055676014,-0.04887059,0.0407229,0.09183895,0.016352242,0.017647004,0.03210542,0.015216615,-0.0021794208,0.011430931,0.08464841,0.072341815,-0.06734227,-0.03343916,0.020992974,0.0351739,0.039750144,0.041645057,0.023141949,-0.011337469,0.039469518,0.018855274,-0.004758249,0.049644314,0.041770633,0.016869614,-0.03471071,-0.06993833,-0.047776066,-0.04439849,0.03953429,-0.06460907,-0.06280011,-0.019096127,0.02663052,-0.0039929277,0.0087240115,-0.056901928,-0.033348363,0.024338689,0.044311695,-0.018095186,0.0018262671,0.0059920372,0.017821066,-0.053484008,0.049726766,-0.018134303,-0.048341386,0.009057393,0.023734478,195000.0,190000.0
0.051732328,0.0919085,0.31272572,0.21749637,-0.1636096,-0.09326405,-0.28276804,-0.3131168,0.048471093,0.28767085,-0.057433046,-0.1392068,-0.012971536,-0.042973194,0.20990956,-0.086795405,0.06376671,0.1608788,-0.031569995,0.1316912,0.018509395,0.019525098,0.009549502,-0.083033025,-0.13963977,0.08933815,-0.08195492,-0.13022536,-0.13854353,0.06543951,0.11391908,0.07945523,0.06960006,-0.023371706,-0.056489646,0.17992766,-0.043068986,-0.067601904,-0.118934155,-0.0118728895,0.096512936,-0.08888639,-0.014245983,-0.080514394,-0.029348427,-0.08253929,0.043824624,-0.014481249,-0.04604947,-0.09792176,0.016784756,-0.014273237,-0.03220884,-0.04396042,-0.057499003,-0.052496698,-0.013953795,-0.04257489,0.037399497,0.004874676,0.06836912,0.10435348,0.0045181974,-0.09092666,-0.020412888,0.003625472,-0.07077713,0.036107037,0.0556289,0.053262927,0.05496319,0.036421932,-0.06642054,0.045000702,0.06130779,-0.0025991001,-0.05812791,-0.06837623,-0.026719866,-0.13775218,-0.03445666,0.008506837,0.050792515,0.04366932,0.08482719,-0.075085536,0.02647071,-0.03801155,-0.004157096,0.012407412,-0.06758742,0.088463314,0.045251116,-0.058802973,-0.012184753,0.01954642,-0.11478426,0.03569254,0.022074828,-0.056294143,-0.017039357,-0.09188959,-0.08321236,-0.012048478,-0.032922704,0.039861802,0.07766145,-0.100696936,-0.05080757,0.04046474,-0.12902471,0.0056294473,-0.025949704,0.060608894,-0.011215864,-0.009332482,0.045786656,0.056279276,0.06251422,0.014721198,0.009780867,-0.0109202955,-0.039310023,-0.040492546,-0.021682972,0.035515513,0.018586634,0.05126456,0.0014807105,-0.021308705,0.027995458,0.024635928,0.03203339,0.13149549,0.09684509,0.08717573,-0.037063725,0.00012839212,-0.013778522,0.00025503765,-0.027309656,-0.050594274,-0.03325235,-0.042019513,0.04929459,-0.03520777,0.04503431,0.025452666,0.045836534,0.11561024,-0.004813216,-0.0154481605,-0.007523798,-0.024436027,0.0025047164,-0.008717248,-0.023574432,0.03499922,-0.066411816,0.027513968,0.009944367,0.042706665,0.051974718,-0.04173346,0.078574054,-0.019236453,0.014135502,-0.04429961,0.07245847,-0.039493434,0.011922175,-0.012665112,-0.026234223,-0.020608397,0.028422525,0.09144012,-0.038796723,0.015987057,-0.00139126,0.02603734,-0.012207822,-0.022421082,0.059021503,0.026407368,-0.018034276,-0.006127003,-0.025931668,0.031569127,-0.021594511,-0.0135330185,0.015653785,-0.030263765,-0.037227146,-0.046575785,-0.003290638,0.02309647,-0.038404573,-0.028980147,0.04492735,-0.09565298,0.060876764,0.0059004086,-0.023410214,-0.01807335,-0.021203743,-0.005600562,-0.05408825,-0.023768239,0.008011288,-0.02574002,0.031771675,0.027017152,-0.037024233,-0.05207401,-0.017844176,-0.0078075067,0.029928584,-0.06744064,-0.05360796,-0.027550152,0.029245043,-0.026726926,-0.06918254,-0.021751275,100000.0,80000.0
